date,store id,product id,category,region,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality,sku,lag_1,lag_7,lag_14,rolling_mean_3,rolling_mean_7,rolling_std_7,day_of_week,month,inventory_level,holiday_flag,price_change_7d,discount_flag,inventory_ratio
2022-03-08,S002,P0016,2,1,304,217,181,216.92,60.8,10,0,1,62.83,1,S002_P0016,43.0,75.0,277.0,155.33333333333334,169.28571428571428,140.01275452104866,1,3,0,0,1.2336517266715652,1,0.0
2022-03-09,S002,P0016,1,3,149,96,39,114.59,12.76,10,2,1,10.52,0,S002_P0016,217.0,207.0,99.0,183.66666666666666,189.57142857142858,134.2433823854484,2,3,0,0,-0.7492138364779874,1,0.0
2022-03-10,S002,P0016,3,1,443,407,34,409.5,88.69,20,3,1,92.37,1,S002_P0016,96.0,31.0,67.0,118.66666666666667,173.71428571428572,138.33499712137717,3,3,0,0,-0.02010827532869308,1,0.0
2022-03-11,S002,P0016,1,3,109,65,62,76.65,32.23,10,2,1,31.96,3,S002_P0016,407.0,406.0,64.0,240.0,227.42857142857142,146.44550424743576,4,3,0,0,-0.6670110548610394,1,0.0
2022-03-12,S002,P0016,4,0,224,222,147,215.01,57.2,10,0,0,54.41,0,S002_P0016,65.0,132.0,219.0,189.33333333333334,178.71428571428572,133.26754329257403,5,3,0,0,0.012210228278180857,1,0.0
2022-03-13,S002,P0016,3,0,385,83,102,83.44,29.67,10,3,1,30.79,1,S002_P0016,222.0,291.0,63.0,231.33333333333334,191.57142857142858,132.3478461515426,6,3,0,0,-0.6095025006580679,1,0.0
2022-03-14,S002,P0016,3,1,86,2,82,6.36,39.73,15,1,0,43.16,2,S002_P0016,83.0,43.0,293.0,123.33333333333333,161.85714285714286,129.62565148846707,0,3,0,0,-0.5574738249053242,1,0.0
2022-03-15,S002,P0016,2,0,235,204,98,198.88,74.59,0,0,0,71.47,0,S002_P0016,2.0,217.0,75.0,102.33333333333333,156.0,136.6284499411939,1,3,0,0,0.22680921052631597,0,0.0
2022-03-16,S002,P0016,4,1,138,48,31,67.06,59.92,15,0,1,58.22,1,S002_P0016,204.0,96.0,207.0,96.33333333333333,154.14285714285714,135.74661269123015,2,3,0,0,3.6959247648902824,1,0.0
2022-03-17,S002,P0016,2,0,491,406,184,423.76,75.17,10,3,1,76.61,2,S002_P0016,48.0,407.0,31.0,84.66666666666667,147.28571428571428,140.30884301629538,3,3,0,0,-0.1524410869320103,1,0.0
2022-03-18,S002,P0016,1,2,350,172,106,181.33,94.11,20,1,0,93.18,1,S002_P0016,406.0,65.0,406.0,219.33333333333334,147.14285714285714,140.00051020315195,4,3,0,0,1.9199503568104253,1,0.0
2022-03-19,S002,P0016,3,1,390,255,26,260.88,78.16,20,2,0,76.69,1,S002_P0016,172.0,222.0,132.0,208.66666666666666,162.42857142857142,135.29949142902342,5,3,0,0,0.3664335664335663,1,0.0
2022-03-20,S002,P0016,4,0,433,45,43,64.99,56.93,10,0,0,56.94,3,S002_P0016,255.0,83.0,291.0,277.6666666666667,167.14285714285714,138.2635509590634,6,3,0,0,0.9187731715537579,1,0.0
2022-03-21,S002,P0016,3,1,237,164,32,183.8,45.82,15,1,1,46.58,3,S002_P0016,45.0,2.0,43.0,157.33333333333334,161.71428571428572,142.78972218582388,0,3,0,0,0.15328467153284686,1,0.0
2022-03-22,S002,P0016,2,0,460,119,21,135.54,59.34,20,1,0,60.75,0,S002_P0016,164.0,204.0,217.0,154.66666666666666,184.85714285714286,124.55310590457468,1,3,0,0,-0.2044509987934039,1,0.0
2022-03-23,S002,P0016,0,3,272,76,173,66.33,16.67,10,0,1,20.26,1,S002_P0016,119.0,48.0,96.0,109.33333333333333,172.71428571428572,126.50390545448823,2,3,0,0,-0.7217957276368492,1,0.0
2022-03-24,S002,P0016,2,1,435,357,166,372.27,60.24,20,2,0,61.56,3,S002_P0016,76.0,406.0,407.0,119.66666666666667,176.71428571428572,122.27525544949026,3,3,0,0,-0.1986164693361714,1,0.0
2022-03-25,S002,P0016,0,2,91,52,94,47.11,26.05,20,1,0,25.33,0,S002_P0016,357.0,172.0,65.0,184.0,169.71428571428572,107.4673815408103,4,3,0,0,-0.7231962596961004,1,0.0
2022-03-26,S002,P0016,1,1,237,82,199,90.03,63.49,10,1,1,66.15,3,S002_P0016,52.0,255.0,222.0,161.66666666666666,152.57142857142858,116.25382738195063,5,3,0,0,-0.18769191402251784,1,0.0
2022-03-27,S002,P0016,0,3,439,113,35,123.4,63.33,15,1,1,64.97,1,S002_P0016,82.0,45.0,83.0,163.66666666666666,127.85714285714286,109.01288696209045,6,3,0,0,0.11241875988055505,1,0.0
2022-03-28,S002,P0016,3,2,87,22,194,13.41,52.4,5,3,0,55.02,2,S002_P0016,113.0,164.0,2.0,82.33333333333333,137.57142857142858,103.27771160461343,0,3,0,0,0.14360541248363146,1,0.0
2022-03-29,S002,P0016,1,3,386,194,165,185.57,75.95,15,3,1,80.19,1,S002_P0016,22.0,119.0,204.0,72.33333333333333,117.28571428571429,110.88690076787584,1,3,0,0,0.27991236939669695,1,0.0
2022-03-30,S002,P0016,4,0,55,39,142,29.61,15.16,10,3,0,17.87,2,S002_P0016,194.0,76.0,48.0,109.66666666666667,128.0,114.64001628285526,2,3,0,0,-0.09058188362327546,1,0.0
2022-03-31,S002,P0016,4,3,333,33,59,40.27,54.41,0,2,1,58.61,0,S002_P0016,39.0,357.0,406.0,85.0,122.71428571428571,118.23382804949723,3,3,0,0,-0.0967795484727757,0,0.0
2022-04-01,S002,P0016,2,0,391,304,151,315.37,31.51,0,1,1,29.34,0,S002_P0016,33.0,52.0,172.0,88.66666666666667,76.42857142857143,60.60488743453245,4,4,0,0,0.20959692898272553,0,0.0
2022-04-02,S002,P0016,1,1,164,21,184,25.82,85.6,10,0,1,86.35,3,S002_P0016,304.0,82.0,255.0,125.33333333333333,112.42857142857143,103.4067327641308,5,4,0,0,0.3482438179240823,1,0.0
2022-04-03,S002,P0016,0,0,353,184,104,203.62,47.19,0,0,1,49.83,1,S002_P0016,21.0,113.0,45.0,119.33333333333333,103.71428571428571,108.82664239623527,6,4,0,0,-0.25485551871151113,0,0.0
2022-04-04,S002,P0016,0,3,281,25,125,42.94,55.03,20,1,1,51.33,1,S002_P0016,184.0,22.0,164.0,169.66666666666666,113.85714285714286,113.06256169547389,0,4,0,0,0.05019083969465643,1,0.0
2022-04-05,S002,P0016,4,3,56,16,131,25.66,91.37,0,0,1,94.23,3,S002_P0016,25.0,194.0,119.0,76.66666666666667,114.28571428571429,112.66131291872738,1,4,0,0,0.20302830809743244,0,0.0
2022-04-06,S002,P0016,3,2,465,177,146,172.23,40.95,0,2,0,40.43,2,S002_P0016,16.0,39.0,76.0,75.0,88.85714285714286,111.75483370817939,2,4,0,0,1.7011873350923485,0,0.0
2022-04-07,S002,P0016,3,0,420,92,43,106.06,58.32,15,0,0,55.65,2,S002_P0016,177.0,33.0,357.0,72.66666666666667,108.57142857142857,113.64983816216235,3,4,0,0,0.07186179011211191,1,0.0
2022-04-08,S002,P0016,3,3,463,247,53,249.21,75.92,20,1,1,80.08,3,S002_P0016,92.0,304.0,52.0,95.0,117.0,109.2123314160691,4,4,0,0,1.409393843224373,1,0.0
2022-04-09,S002,P0016,3,0,385,295,89,303.7,47.88,5,3,0,44.6,3,S002_P0016,247.0,21.0,82.0,172.0,108.85714285714286,94.01317030329403,5,4,0,0,-0.4406542056074766,1,0.0
2022-04-10,S002,P0016,1,0,121,25,92,17.92,46.28,10,1,1,45.9,2,S002_P0016,295.0,184.0,113.0,211.33333333333334,148.0,107.42128901355319,6,4,0,0,-0.019283746556473802,1,0.0
2022-04-11,S002,P0016,4,1,482,476,86,470.62,13.65,20,2,1,13.08,0,S002_P0016,25.0,25.0,22.0,189.0,125.28571428571429,115.07782046035085,0,4,0,0,-0.7519534799200436,1,0.0
2022-04-12,S002,P0016,3,2,405,121,87,120.79,54.18,10,0,1,58.81,3,S002_P0016,476.0,16.0,194.0,265.3333333333333,189.71428571428572,164.99668106330128,1,4,0,0,-0.40702637627229943,1,0.0
2022-04-13,S002,P0016,0,1,91,7,41,19.07,52.28,0,0,0,56.32,2,S002_P0016,121.0,177.0,39.0,207.33333333333334,204.71428571428572,150.7279163323927,2,4,0,0,0.2766788766788766,0,0.0
2022-04-14,S002,P0016,2,3,214,200,154,196.82,25.22,10,1,0,29.21,0,S002_P0016,7.0,92.0,33.0,201.33333333333334,180.42857142857142,168.57625093990072,3,4,0,0,-0.5675582990397805,1,0.0
2022-04-15,S002,P0016,0,0,386,143,78,144.63,23.96,20,1,1,19.98,0,S002_P0016,200.0,247.0,304.0,109.33333333333333,195.85714285714286,164.01466252688974,4,4,0,0,-0.684404636459431,1,0.0
2022-04-16,S002,P0016,1,0,367,226,190,224.53,76.32,20,0,0,79.77,2,S002_P0016,143.0,295.0,21.0,116.66666666666667,181.0,163.3187068280912,5,4,0,0,0.5939849624060147,1,0.0
2022-04-17,S002,P0016,2,2,111,34,174,32.11,80.56,5,1,1,83.3,0,S002_P0016,226.0,25.0,184.0,189.66666666666666,171.14285714285714,157.2613838713842,6,4,0,0,0.7407087294727743,1,0.0
2022-04-18,S002,P0016,1,0,111,79,83,97.76,93.08,0,2,0,96.73,3,S002_P0016,34.0,476.0,25.0,134.33333333333334,172.42857142857142,155.89831851012926,0,4,0,0,5.819047619047619,0,0.0
2022-04-19,S002,P0016,4,2,396,57,162,60.32,17.68,20,3,0,15.44,0,S002_P0016,79.0,121.0,16.0,113.0,115.71428571428571,81.53059606821274,1,4,0,0,-0.6736803248431156,1,0.0
2022-04-20,S002,P0016,2,0,182,51,83,41.29,66.56,5,0,1,63.53,1,S002_P0016,57.0,7.0,177.0,56.666666666666664,106.57142857142857,84.37783504937191,2,4,0,0,0.2731446059678653,1,0.0
2022-04-21,S002,P0016,3,2,83,26,103,42.2,32.62,5,3,1,33.55,0,S002_P0016,51.0,200.0,92.0,62.333333333333336,112.85714285714286,77.04420499823134,3,4,0,0,0.29341792228390173,1,0.0
2022-04-22,S002,P0016,0,3,99,53,176,44.42,99.19,0,2,0,103.96,0,S002_P0016,26.0,143.0,247.0,44.666666666666664,88.0,72.15723571941088,4,4,0,0,3.139816360601001,0,0.0
2022-04-23,S002,P0016,2,2,79,12,191,22.96,30.45,0,1,0,27.4,1,S002_P0016,53.0,226.0,295.0,43.333333333333336,75.14285714285714,68.65718843507558,5,4,0,0,-0.6010220125786163,0,0.0
2022-04-24,S002,P0016,2,2,266,60,136,54.29,83.54,5,0,0,82.25,2,S002_P0016,12.0,34.0,25.0,30.333333333333332,44.57142857142857,22.247525277035173,6,4,0,0,0.036991062562065524,1,0.0
2022-04-25,S002,P0016,2,2,455,0,167,6.13,85.87,0,0,0,87.42,1,S002_P0016,60.0,79.0,476.0,41.666666666666664,48.285714285714285,22.35855008502791,0,4,0,0,-0.07746024924795869,0,0.0
2022-04-26,S002,P0016,1,3,461,292,152,284.94,14.81,10,1,1,12.3,1,S002_P0016,0.0,57.0,121.0,24.0,37.0,24.13848932030753,1,4,0,0,-0.16233031674208143,1,0.0
2022-04-27,S002,P0016,1,1,496,364,63,362.32,98.11,15,0,0,100.92,2,S002_P0016,292.0,51.0,7.0,117.33333333333333,70.57142857142857,100.19290916835881,2,4,0,0,0.4740084134615383,1,0.0
2022-04-28,S002,P0016,4,3,282,165,178,171.63,84.6,10,2,0,88.95,0,S002_P0016,364.0,26.0,200.0,218.66666666666666,115.28571428571429,148.29780205801455,3,4,0,0,1.5935009196811771,1,0.0
2022-04-29,S002,P0016,1,2,143,2,184,16.03,41.67,0,1,1,38.89,2,S002_P0016,165.0,53.0,143.0,273.6666666666667,135.14285714285714,143.58090468609038,4,4,0,0,-0.5798971670531303,0,0.0
2022-04-30,S002,P0016,3,1,394,327,169,323.28,36.89,10,3,1,33.63,0,S002_P0016,2.0,12.0,226.0,177.0,127.85714285714286,149.6110831137726,5,4,0,0,0.21149425287356327,1,0.0
2022-05-01,S002,P0016,3,1,404,146,26,154.99,90.63,0,0,1,91.63,2,S002_P0016,327.0,60.0,34.0,164.66666666666666,172.85714285714286,156.18410991671396,6,5,0,0,0.08486952358151778,0,0.0
2022-05-02,S002,P0016,0,0,235,26,60,22.13,49.93,0,1,1,49.77,2,S002_P0016,146.0,0.0,79.0,158.33333333333334,185.14285714285714,149.04633347992672,0,5,0,0,-0.4185396529637825,0,0.0
2022-05-03,S002,P0016,1,1,393,373,48,392.95,50.67,15,1,0,46.58,2,S002_P0016,26.0,292.0,57.0,166.33333333333334,188.85714285714286,143.89860848461853,1,5,0,0,2.4213369345037137,1,0.0
2022-05-04,S002,P0016,0,0,105,53,70,61.0,67.29,15,1,1,67.91,2,S002_P0016,373.0,364.0,51.0,181.66666666666666,200.42857142857142,156.2976403563163,2,5,0,0,-0.3141371929466924,1,0.0
2022-05-05,S002,P0016,2,0,302,200,156,196.31,94.54,0,2,1,94.88,3,S002_P0016,53.0,165.0,26.0,150.66666666666666,156.0,145.90864721918754,3,5,0,0,0.11749408983451559,0,0.0
2022-05-06,S002,P0016,4,0,221,204,40,195.35,62.15,10,3,0,60.97,1,S002_P0016,200.0,2.0,53.0,208.66666666666666,161.0,146.86501739125396,4,5,0,0,0.4914806815454762,1,0.0
2022-05-07,S002,P0016,4,1,331,132,141,138.07,56.74,10,3,0,59.71,1,S002_P0016,204.0,327.0,12.0,152.33333333333334,189.85714285714286,129.19936606065912,5,5,0,0,0.5380862022228246,1,0.0
2022-05-08,S002,P0016,1,2,180,43,97,54.41,34.75,20,3,0,37.5,0,S002_P0016,132.0,146.0,60.0,178.66666666666666,162.0,114.93621419436663,6,5,0,0,-0.6165728787377248,1,0.0
2022-05-09,S002,P0016,1,1,285,244,152,262.05,64.28,15,3,0,62.6,2,S002_P0016,43.0,26.0,0.0,126.33333333333333,147.28571428571428,123.59303416956021,0,5,0,0,0.2874023633086322,1,0.0
2022-05-10,S002,P0016,1,3,319,196,39,196.75,24.49,20,2,1,20.22,0,S002_P0016,244.0,373.0,292.0,139.66666666666666,178.42857142857142,115.11278113638112,1,5,0,0,-0.5166765344385238,1,0.0
2022-05-11,S002,P0016,2,2,449,349,159,362.85,10.83,10,3,0,6.76,1,S002_P0016,196.0,53.0,364.0,161.0,153.14285714285714,79.03676058524611,2,5,0,0,-0.8390548372715114,1,0.0
2022-05-12,S002,P0016,0,3,195,19,56,11.38,61.64,15,1,1,60.0,0,S002_P0016,349.0,200.0,165.0,263.0,195.42857142857142,94.24764743811411,3,5,0,0,-0.3480008462026656,1,0.0
2022-05-13,S002,P0016,2,2,484,118,98,120.14,94.65,20,2,0,98.66,3,S002_P0016,19.0,204.0,2.0,188.0,169.57142857142858,115.26904346333572,4,5,0,0,0.5229283990345939,1,0.0
2022-05-14,S002,P0016,1,0,195,92,57,83.37,17.97,15,0,0,20.18,0,S002_P0016,118.0,132.0,327.0,162.0,157.28571428571428,115.5706339368761,5,5,0,0,-0.6832922100810717,1,0.0
2022-05-15,S002,P0016,3,0,178,51,23,54.73,89.74,10,0,1,85.5,3,S002_P0016,92.0,43.0,146.0,76.33333333333333,151.57142857142858,117.99273585388934,6,5,0,0,1.5824460431654677,1,0.0
2022-05-16,S002,P0016,3,3,311,178,37,195.67,69.93,20,0,0,67.79,1,S002_P0016,51.0,244.0,26.0,87.0,152.71428571428572,116.79856489659772,0,5,0,0,0.0878967019290604,1,0.0
2022-05-17,S002,P0016,0,3,220,189,24,206.51,58.44,15,2,1,57.89,2,S002_P0016,178.0,196.0,373.0,107.0,143.28571428571428,110.70638988741683,1,5,0,0,1.3862801143323806,1,0.0
2022-05-18,S002,P0016,0,3,244,38,148,49.64,59.31,10,3,1,56.61,2,S002_P0016,189.0,349.0,53.0,139.33333333333334,142.28571428571428,110.18123597920268,2,5,0,0,4.476454293628809,1,0.0
2022-05-19,S002,P0016,2,1,215,67,67,86.64,87.57,10,3,0,86.14,1,S002_P0016,38.0,19.0,200.0,135.0,97.85714285714286,67.28900002087629,3,5,0,0,0.42066839714471116,1,0.0
2022-05-20,S002,P0016,3,1,216,12,63,17.22,80.27,20,1,0,81.86,1,S002_P0016,67.0,118.0,204.0,98.0,104.71428571428571,59.96030432909813,4,5,0,0,-0.15192815636555745,1,0.0
2022-05-21,S002,P0016,1,3,88,4,188,11.06,92.31,15,0,0,92.43,3,S002_P0016,12.0,92.0,132.0,39.0,89.57142857142857,68.78191899730875,5,5,0,0,4.136894824707847,1,0.0
2022-05-22,S002,P0016,4,3,86,5,192,19.85,90.22,15,0,1,85.79,2,S002_P0016,4.0,51.0,43.0,27.666666666666668,77.0,75.93418202627824,6,5,0,0,0.005348785379986731,1,0.0
2022-05-23,S002,P0016,4,3,69,46,87,60.8,44.8,10,1,0,40.74,0,S002_P0016,5.0,178.0,244.0,7.0,70.42857142857143,80.41736367820282,0,5,0,0,-0.3593593593593595,1,0.0
2022-05-24,S002,P0016,3,3,424,26,191,37.59,77.08,5,2,1,74.34,1,S002_P0016,46.0,189.0,196.0,18.333333333333332,51.57142857142857,64.9842471753911,1,5,0,0,0.3189596167008899,1,0.0
2022-05-25,S002,P0016,0,0,103,90,41,95.78,56.87,0,1,1,58.66,0,S002_P0016,26.0,38.0,349.0,25.666666666666668,28.285714285714285,23.485557872261897,2,5,0,0,-0.04113977406845393,0,0.0
2022-05-26,S002,P0016,3,0,195,13,40,26.59,30.48,20,0,1,28.5,1,S002_P0016,90.0,67.0,19.0,54.0,35.714285714285715,33.26015777530276,3,5,0,0,-0.6519355943816375,1,0.0
2022-05-27,S002,P0016,1,1,277,205,26,203.79,79.96,20,0,1,81.13,1,S002_P0016,13.0,12.0,118.0,43.0,28.0,30.978487159101245,4,5,0,0,-0.0038619658652049305,1,0.0
2022-05-28,S002,P0016,1,3,400,339,61,341.73,66.21,20,3,0,64.08,2,S002_P0016,205.0,4.0,92.0,102.66666666666667,55.57142857142857,72.4680553597169,5,5,0,0,-0.28274293142671447,1,0.0
2022-05-29,S002,P0016,3,3,120,3,52,12.78,58.87,5,0,1,59.54,3,S002_P0016,339.0,5.0,51.0,185.66666666666666,103.42857142857143,124.59916685496877,6,5,0,0,-0.34748392817557083,1,0.0
2022-05-30,S002,P0016,3,2,453,54,151,48.97,33.13,5,3,1,32.43,2,S002_P0016,3.0,46.0,178.0,182.33333333333334,103.14285714285714,124.86449798538743,0,5,0,0,-0.2604910714285713,1,0.0
2022-05-31,S002,P0016,2,2,486,270,58,288.28,16.94,20,2,1,12.83,3,S002_P0016,54.0,26.0,189.0,132.0,104.28571428571429,124.28960037712217,1,5,0,0,-0.7802283341982356,1,0.0
2022-06-01,S002,P0016,3,3,245,48,38,41.72,69.86,15,2,0,68.81,1,S002_P0016,270.0,90.0,38.0,109.0,139.14285714285714,132.611498460011,2,6,0,0,0.22841568489537556,1,0.0
2022-06-02,S002,P0016,0,3,461,86,46,104.91,91.39,5,3,0,93.23,0,S002_P0016,48.0,13.0,67.0,124.0,133.14285714285714,136.10954971569592,3,6,0,0,1.9983595800524934,1,0.0
2022-06-03,S002,P0016,0,0,53,33,175,35.45,89.5,10,1,0,90.4,1,S002_P0016,86.0,205.0,12.0,134.66666666666666,143.57142857142858,127.92036213058118,4,6,0,0,0.11930965482741374,1,0.0
2022-06-04,S002,P0016,3,2,176,21,168,12.87,69.87,5,2,1,73.22,1,S002_P0016,33.0,339.0,4.0,55.666666666666664,119.0,130.64455595240076,5,6,0,0,0.05527865881286842,1,0.0
2022-06-05,S002,P0016,1,3,117,42,149,41.71,16.88,20,1,1,14.23,1,S002_P0016,21.0,3.0,5.0,46.666666666666664,73.57142857142857,90.52229401802447,6,6,0,0,-0.7132665194496348,1,0.0
2022-06-06,S002,P0016,1,3,460,390,77,404.3,92.97,10,3,0,96.24,0,S002_P0016,42.0,54.0,46.0,32.0,79.14285714285714,86.56871754359545,0,6,0,0,1.8062179293691516,1,0.0
2022-06-07,S002,P0016,0,3,72,60,20,65.68,22.01,5,1,1,21.81,0,S002_P0016,390.0,270.0,26.0,151.0,127.14285714285714,144.24334597180845,1,6,0,0,0.2992916174734357,1,0.0
2022-06-08,S002,P0016,0,1,387,44,32,53.23,87.99,0,2,0,87.12,0,S002_P0016,60.0,48.0,90.0,164.0,97.14285714285714,130.79045399853467,2,6,0,0,0.2595190380761523,0,0.0
2022-06-09,S002,P0016,1,3,376,232,116,232.4,24.29,20,1,0,25.72,2,S002_P0016,44.0,86.0,13.0,164.66666666666666,96.57142857142857,131.04942724389275,3,6,0,0,-0.7342159973738922,1,0.0
2022-06-10,S002,P0016,3,3,462,362,43,358.43,82.06,15,2,0,83.91,2,S002_P0016,232.0,33.0,205.0,112.0,117.42857142857143,140.3731421875959,4,6,0,0,-0.08312849162011171,1,0.0
2022-06-11,S002,P0016,4,1,192,12,165,28.74,57.84,5,3,1,62.7,3,S002_P0016,362.0,21.0,339.0,212.66666666666666,164.42857142857142,160.9615452448784,5,6,0,0,-0.1721768999570631,1,0.0
2022-06-12,S002,P0016,1,2,392,338,109,353.16,55.6,0,0,1,57.82,2,S002_P0016,12.0,42.0,3.0,202.0,163.14285714285714,162.32829756538501,6,6,0,0,2.293838862559242,0,0.0
2022-06-13,S002,P0016,3,2,239,80,27,75.91,32.79,20,1,1,28.92,3,S002_P0016,338.0,390.0,54.0,237.33333333333334,205.42857142857142,164.05573965663535,0,6,0,0,-0.6473055824459504,1,0.0
2022-06-14,S002,P0016,1,2,172,104,62,123.5,50.35,0,1,1,52.94,0,S002_P0016,80.0,60.0,270.0,143.33333333333334,161.14285714285714,146.86890818167123,1,6,0,0,1.28759654702408,0,0.0
2022-06-15,S002,P0016,4,0,476,384,54,379.48,21.37,10,1,0,24.94,0,S002_P0016,104.0,44.0,48.0,174.0,167.42857142857142,142.70115293023753,2,6,0,0,-0.7571314922150244,1,0.0
2022-06-16,S002,P0016,0,2,347,142,185,142.35,68.87,15,1,0,66.32,0,S002_P0016,384.0,232.0,86.0,189.33333333333334,216.0,151.2922117405035,3,6,0,0,1.83532317826266,1,0.0
2022-06-17,S002,P0016,4,0,118,105,154,123.01,21.44,5,3,1,19.03,0,S002_P0016,142.0,362.0,33.0,210.0,203.14285714285714,153.51376547553053,4,6,0,0,-0.7387277601754814,1,0.0
2022-06-18,S002,P0016,4,1,133,3,194,20.13,12.21,0,2,0,12.03,3,S002_P0016,105.0,12.0,21.0,210.33333333333334,166.42857142857142,139.25977780495595,5,6,0,0,-0.7889004149377593,0,0.0
2022-06-19,S002,P0016,2,0,259,168,152,165.4,38.84,0,0,1,34.76,2,S002_P0016,3.0,338.0,42.0,83.33333333333333,165.14285714285714,140.95439992119026,6,6,0,0,-0.30143884892086326,0,0.0
2022-06-20,S002,P0016,1,0,444,430,41,437.95,19.87,5,2,0,16.31,2,S002_P0016,168.0,80.0,390.0,92.0,140.85714285714286,119.16994667480623,0,6,0,0,-0.3940225678560536,1,0.0
2022-06-21,S002,P0016,1,2,463,342,164,346.99,97.51,15,2,1,96.48,2,S002_P0016,430.0,104.0,60.0,200.33333333333334,190.85714285714286,156.84857726634368,1,6,0,0,0.936643495531281,1,0.0
2022-06-22,S002,P0016,4,3,429,346,58,347.9,89.8,20,2,1,87.66,3,S002_P0016,342.0,384.0,44.0,313.3333333333333,224.85714285714286,160.63252946962373,2,6,0,0,3.202152550304165,1,0.0
2022-06-23,S002,P0016,1,3,196,188,129,206.56,97.14,15,2,1,96.8,1,S002_P0016,346.0,142.0,232.0,372.6666666666667,219.42857142857142,154.89766206849515,3,6,0,0,0.4104835196747494,1,0.0
2022-06-24,S002,P0016,2,3,491,44,109,41.76,50.5,20,2,0,46.05,0,S002_P0016,188.0,105.0,362.0,292.0,226.0,152.01425371764762,4,6,0,0,1.355410447761194,1,0.0
2022-06-25,S002,P0016,3,2,305,238,30,236.49,16.62,15,0,1,14.29,0,S002_P0016,44.0,3.0,12.0,192.66666666666666,217.28571428571428,161.5556810986172,5,6,0,0,0.3611793611793612,1,0.0
2022-06-26,S002,P0016,0,1,411,225,58,232.81,63.76,5,0,1,60.29,3,S002_P0016,238.0,168.0,338.0,156.66666666666666,250.85714285714286,131.16329335530406,6,6,0,0,0.6416065911431512,1,0.0
2022-06-27,S002,P0016,4,3,92,49,37,59.54,22.66,20,1,0,22.42,3,S002_P0016,225.0,430.0,80.0,169.0,259.0,126.86081612013498,0,6,0,0,0.14041268243583294,1,0.0
2022-06-28,S002,P0016,3,0,456,232,80,248.05,47.98,5,0,0,44.84,2,S002_P0016,49.0,342.0,104.0,170.66666666666666,204.57142857142858,122.93881559927438,1,6,0,0,-0.5079479027792022,1,0.0
2022-06-29,S002,P0016,2,1,371,143,132,154.54,41.39,10,0,0,40.63,3,S002_P0016,232.0,346.0,384.0,168.66666666666666,188.85714285714286,108.64380419736874,2,6,0,0,-0.5390868596881959,1,0.0
2022-06-30,S002,P0016,1,1,496,115,193,133.36,59.58,15,1,1,57.18,1,S002_P0016,143.0,188.0,142.0,141.33333333333334,159.85714285714286,84.00680244565228,3,6,0,0,-0.3866584311303274,1,0.0
2022-07-01,S002,P0016,2,0,457,261,147,276.7,62.51,10,2,0,61.3,1,S002_P0016,115.0,44.0,105.0,163.33333333333334,149.42857142857142,84.46075448170609,4,7,0,0,0.2378217821782178,1,0.0
2022-07-02,S002,P0016,4,2,485,149,111,140.39,63.78,10,1,0,61.1,0,S002_P0016,261.0,238.0,3.0,173.0,180.42857142857142,78.9596038973034,5,7,0,0,2.8375451263537905,1,0.0
2022-07-03,S002,P0016,4,0,345,46,61,47.11,17.34,5,2,0,20.56,2,S002_P0016,149.0,225.0,168.0,175.0,167.71428571428572,75.22126092560595,6,7,0,0,-0.7280426599749059,1,0.0
2022-07-04,S002,P0016,1,3,120,58,29,71.59,32.15,0,1,0,35.3,0,S002_P0016,46.0,49.0,430.0,152.0,142.14285714285714,82.56800948597572,0,7,0,0,0.4187996469549866,0,0.0
2022-07-05,S002,P0016,1,2,439,202,140,217.21,49.82,0,0,0,51.18,2,S002_P0016,58.0,232.0,342.0,84.33333333333333,143.42857142857142,80.929716715302,1,7,0,0,0.038349312213422415,0,0.0
2022-07-06,S002,P0016,4,0,132,28,25,30.71,88.48,10,1,0,85.8,3,S002_P0016,202.0,143.0,346.0,102.0,139.14285714285714,76.10831879943332,2,7,0,0,1.1377144237738586,1,0.0
2022-07-07,S002,P0016,0,1,449,376,128,377.98,71.99,10,0,1,67.89,3,S002_P0016,28.0,115.0,188.0,96.0,122.71428571428571,86.79806888349958,3,7,0,0,0.20829137294394084,1,0.0
2022-07-08,S002,P0016,1,3,185,43,155,62.16,51.43,0,0,0,56.23,0,S002_P0016,376.0,261.0,44.0,202.0,160.0,128.81899445863303,4,7,0,0,-0.1772516397376419,0,0.0
2022-07-09,S002,P0016,3,3,337,224,151,229.01,31.9,5,3,1,33.99,1,S002_P0016,43.0,149.0,238.0,149.0,128.85714285714286,126.66547618488173,5,7,0,0,-0.49984321103794294,1,0.0
2022-07-10,S002,P0016,3,3,157,154,64,160.9,20.37,10,0,0,15.53,1,S002_P0016,224.0,46.0,225.0,214.33333333333334,139.57142857142858,131.72427913746841,6,7,0,0,0.17474048442906587,1,0.0
2022-07-11,S002,P0016,0,3,59,54,174,54.11,98.12,0,2,0,98.07,1,S002_P0016,154.0,58.0,49.0,140.33333333333334,155.0,125.09596316428437,0,7,0,0,2.05194401244168,0,0.0
2022-07-12,S002,P0016,0,2,303,81,199,85.35,59.49,5,1,1,62.79,3,S002_P0016,54.0,202.0,232.0,144.0,154.42857142857142,125.6209339545724,1,7,0,0,0.19409875551987166,1,0.0
